"latitude","longitude","codePostal","nomVille","nomSport","ouvertureCovid"
47.8732856,-3.5451739,29300,"Quimperlé","",""
48.07929,-4.298046,29100,"Douarnenez","","oui"
48.6805766,-3.7711215,29630,"Saint-Jean-du-Doigt","Attelage#Equitation#Randonnée équestre",""
48.276532,-4.596749,29570,"Camaret-sur-Mer","",""
48.3873045,-4.4853581,29200,"Brest","Arts martiaux","oui"
48.390394,-4.486076,29200,"Brest","Plongée",""
48.3397588,-4.7001704,29217,"Plougonvelin","Marche aquatique","oui"
47.8556247,-3.9006638,29900,"Concarneau","Aviron",""
48.6949042,-3.7961887,29630,"Plougasnou","Tennis",""
48.40489,-3.95677,29450,"Commana","Pêche#Pêche en eau douce",""
48.6871906,-3.6797037,29241,"Locquirec","Stand up paddle#Surf","oui"
48.445629,-3.835046,29410,"Plounéour-Ménez","Cyclotourisme#VTT",""
48.6692554,-3.9093089,29660,"Carantec","Kayak de mer",""
48.6692554,-3.9093089,29660,"Carantec","Voile",""
47.8988974,-3.9764388,29940,"La Forêt-Fouesnant","","oui"
47.8983505,-3.9666998,29940,"La Forêt-Fouesnant","VTT","oui"
47.91094,-3.9792105,29940,"La Forêt-Fouesnant","VTT","oui"
47.8377089,-4.3314514,29120,"Plomeur","Surf","oui"
48.093228,-4.328619,29100,"Douarnenez","Randonnée pédestre","oui"
47.8731768,-3.9174812,29900,"Concarneau","","oui"
48.3803395,-4.4902034,29200,"Brest","Voile",""
47.8327187,-4.3268253,29120,"Plomeur","Equitation","oui"
47.971963,-4.0954247,29000,"Quimper","Natation",""
47.8641493,-4.2098899,29120,"Pont-L'Abbé","Tennis",""
48.7109143,-3.8304948,29630,"Plougasnou","Stand up paddle",""
48.3338405,-4.4081361,29470,"Plougastel-Daoulas","Canoë kayak#Kayak de mer#Plongée#Stand up paddle#Voile#Voile habitable","oui"
48.4695147,-5.0556908,29242,"Ouessant","Cyclotourisme",""
47.9886498,-4.1121231,29000,"Quimper","",""
47.844943,-3.0144205,56330,"Camors","Parcours dans les arbres",""
47.8762101,-3.9011495,29900,"Concarneau","Voile",""
48.3634723,-3.7454365,29690,"Huelgoat","",""
48.364725,-3.745646,29690,"Huelgoat","",""
48.5821172,-3.8331789,29600,"Morlaix","Voile",""
48.7252506,-3.9812694,29680,"Roscoff","Voile","oui"
48.675436,-3.8496009,29252,"Plouezoc'h","Voile",""
48.629436,-3.8472113,29252,"Plouezoc'h","Kayak de mer#Stand up paddle","oui"
48.363474,-3.7475246,29690,"Huelgoat","",""
47.9001826,-3.9716274,29350,"Moëlan-sur-Mer","Voile#Voile habitable","oui"
47.916953,-4.363549,29720,"Plovan","Bodyboard#Stand up paddle#Surf","oui"
47.8811421,-4.3604373,29720,"Tréguennec","Bodyboard#Surf","oui"
48.6692554,-3.9093089,29660,"Carantec","Plongée",""
48.6930452,-3.6486303,29241,"Locquirec","Bodyboard#Stand up paddle#Surf","oui"
48.578437,-3.8486556,29600,"Saint-Martin-des-Champs","Randonnée pédestre",""
47.7971311,-4.2151193,29740,"Plobannalec-Lesconil","Voile",""
48.2248588,-4.5048446,29160,"Crozon","",""
48.245929,-4.4898831,29160,"Crozon","",""
48.2240867,-4.5259131,29160,"Crozon","Bodyboard#Stand up paddle#Surf",""
48.2241693,-4.5023174,29160,"Crozon","",""
47.7717343,-3.6097079,29360,"Clohars-Carnoët","Voile",""
48.5346423,-3.9205526,29410,"Saint-Thégonnec Loc-Eguiner","Equitation",""
48.6920663,-3.6479087,29241,"Locquirec","Cyclotourisme#VTT","non"
47.9413868,-3.8970653,29140,"Saint-Yvi","Equitation","oui"
48.3678463,-4.7661656,29217,"Le Conquet","Bodyboard#Surf","oui"
48.346514,-4.7038808,29217,"Plougonvelin","Aviron#Kayak de mer#Planche à voile#Stand up paddle#Voile","oui"
47.866915,-4.222298,29120,"Pont-L'Abbé","Marche aquatique#Randonnée pédestre#Stand up paddle","oui"
48.017254,-4.474441,29780,"Plouhinec","Bodyboard#Surf","oui"
48.3763368,-4.543084,29200,"Brest","Voile",""
48.667801,-3.906705,29660,"Carantec","Voile",""
47.83044,-4.168061,29750,"Loctudy","Gymnastique#Marche aquatique#Natation",""
48.3916975,-4.4871267,29200,"Brest","Escalade","oui"
47.949852,-4.3898,29710,"Pouldreuzic","Equitation#Randonnée équestre","oui"
47.92348,-4.26214,NA,"Plonéour-Lanvern","Equitation","oui"
48.3390842,-3.9423401,29190,"Brasparts","Attelage#Randonnée équestre",""
48.545153,-4.6504193,29830,"Lampaul-Ploudalmézeau","","oui"
48.57286,-4.51106,29870,"Lannilis","Gymnastique#Multisport#Yoga / Bien-être",""
47.8600888,-4.1656374,29120,"Combrit","Equitation#Randonnée équestre",""
47.8668931,-4.2219915,29120,"Pont-L'Abbé","","oui"
48.2774795,-4.5969919,29570,"Camaret-sur-Mer","",""
48.2766025,-4.596631,29570,"Camaret-sur-Mer","",""
48.2761895,-4.5959537,29570,"Camaret-sur-Mer","",""
48.2763537,-4.5971338,29570,"Camaret-sur-Mer","",""
48.276532,-4.596749,29570,"Camaret-sur-Mer","",""
47.968836,-4.221719,29710,"Plogastel-Saint-Germain","","oui"
48.3006373,-4.2251948,29590,"Rosnoën","Kayak de mer#Randonnée pédestre#VTT",""
48.3218482,-4.3248027,29460,"Logonna-Daoulas","Canoë kayak#Catamaran#Planche à voile#Stand up paddle",""
48.2797215,-4.2706422,29470,"Plougastel-Daoulas","Voile",""
48.0193637,-4.5312516,29780,"Plouhinec","Voile","oui"
48.0867789,-4.3314621,29100,"Douarnenez","","oui"
48.335292,-4.368667,29470,"Plougastel-Daoulas","Voile",""
48.333208,-4.40811,29470,"Plougastel-Daoulas","Voile",""
48.2800417,-4.5916565,29570,"Camaret-sur-Mer","",""
47.8106024,-4.331726,29760,"Penmarch","",""
48.0990675,-4.343598,29100,"Douarnenez","Kayak de mer#Stand up paddle#Surf#Voile","non"
48.6318117,-4.5158991,29880,"Plouguerneau","",""
48.597527,-4.560871,29870,"Landéda","",""
47.7981778,-4.213076,29740,"Plobannalec-Lesconil","",""
48.4071138,-4.3241176,29470,"Loperhet","Equitation",""
48.471627,-4.152747,29800,"Ploudiry","Equitation",""
48.08204,-4.4984759,29790,"Beuzec-Cap-Sizun","",""
47.9765894,-4.0827465,29000,"Quimper","Pêche",""
48.0306216,-4.6799185,29770,"Plogoff","Equitation#Randonnée équestre",""
47.825534,-3.7624701,29920,"Névez","Equitation#Randonnée équestre",""
47.8550481,-3.9770576,29170,"Fouesnant","Natation#Plongée","oui"
47.951955,-3.9897927,29170,"Saint-Évarzec","Equitation","oui"
47.8530671,-3.7358229,29930,"Pont-Aven","Equitation#Randonnée équestre",""
47.872807,-3.799766,29140,"Melgven","Equitation#Randonnée équestre",""
47.8895169,-3.9768752,29170,"Fouesnant","Marche aquatique#Multisport#Stand up paddle","oui"
47.83044,-4.168061,29750,"Loctudy","Pêche#Pêche en mer","oui"
47.8013822,-3.7455724,29920,"Névez","VTT",""
47.8736866,-4.1053256,29950,"Bénodet","Cyclotourisme#VTT",""
47.8963942,-3.9675626,29940,"La Forêt-Fouesnant","Marche aquatique#Yoga / Bien-être","oui"
47.8512933,-4.3142649,29120,"Plomeur","","oui"
48.0192354,-4.4898013,29780,"Plouhinec","ULM",""
47.840881,-4.326917,29120,"Plomeur","Surf",""
47.870671,-4.05769,29170,"Fouesnant","Equitation",""
47.989167,-3.944134,29370,"Elliant","",""
48.321038,-4.228131,29460,"Hôpital-camfrout","Equitation",""
47.9205354,-4.0311362,29170,"Fouesnant","","oui"
47.8813147,-4.3603085,29720,"Tréguennec","Surf","oui"
47.861183,-4.240414,29120,"Pont-L'Abbé","Cyclotourisme#VTT","oui"
48.405706,-3.688976,29690,"Berrien","",""
48.0525354,-3.6634607,29390,"Scaër","Parachutisme",""
48.3913767,-4.4340207,29200,"Brest","Voile",""
48.0193788,-4.5305331,29780,"Plouhinec","Surf","oui"
47.8095886,-4.3712796,29760,"Penmarch","Kite-surf#Stand up paddle","oui"
47.87734,-4.218275,29120,"Pont-L'Abbé","Canoë kayak#Dériveur#Flyboard#Kayak de mer#Marche aquatique#Planche à voile#Stand up paddle#Voile","oui"
48.2755653,-3.5759725,29270,"Carhaix-Plouguer","Randonnée pédestre",""
48.3907074,-4.4341698,29200,"Brest","Voile","oui"
47.807191,-4.261599,29730,"Treffiagat","","oui"
48.219985,-4.234034,29150,"Dinéault","","oui"
48.6694117,-3.9078258,29660,"Carantec","Marche aquatique",""
48.629465,-4.003252,29420,"Plouénan","Tennis",""
48.5360292,-4.0551043,29400,"Plougourvest","Equitation","oui"
48.246306,-4.489568,29160,"Crozon","Surf",""
47.8523936,-4.3484398,29120,"Saint-Jean-Trolimon","Surf","oui"
47.8990801,-3.9735854,29940,"La Forêt-Fouesnant","","oui"
47.887587,-3.557163,29300,"Mellac","",""
47.8050959,-3.7409148,29920,"Névez","Canoë kayak#Kayak de mer#Stand up paddle",""
47.81858,-4.377628,29760,"Penmarch","Cyclotourisme","oui"
48.097893,-4.340216,29100,"Douarnenez","Cyclotourisme#VTT","oui"
48.27098,-3.59354,29270,"Carhaix-Plouguer","Cyclotourisme",""
48.0127079,-4.4890122,29780,"Plouhinec","Pilotage aérien","oui"
48.0843453,-4.319922,29100,"Douarnenez","Cyclotourisme#Randonnée pédestre","oui"
48.246306,-4.489568,29160,"Crozon","Randonnée pédestre",""
48.096293,-4.344295,29100,"Douarnenez","Voile","oui"
48.47657,-4.758078,29840,"Lanildut","",""
48.39,-4.485147,29200,"Brest","Jeu de piste","oui"
48.4092134,-4.5156994,29200,"Brest","Voile",""
48.424672,-4.558263,29820,"Guilers","",""
48.24506,-4.48143,29160,"Crozon","Cyclotourisme",""
48.24561,-4.48861,29160,"Crozon","Cyclotourisme",""
48.27456,-4.59608,29570,"Camaret-sur-Mer","Bodyboard#Kayak de mer#Scooter de mer#Stand up paddle",""
48.0899971,-4.3302229,29100,"Douarnenez","Bodyboard#Surf",""
48.35914,-4.26044,29460,"Daoulas","Stand up paddle","oui"
48.3391371,-4.7001975,29217,"Plougonvelin","Pêche#Pêche en eau douce#Pêche en mer","oui"
47.8815807,-4.1149029,29950,"Bénodet","Voile","oui"
47.7981192,-4.2142048,29740,"Plobannalec-Lesconil","","oui"
48.09242,-4.33041,29100,"Douarnenez","Pêche#Randonnée pédestre","non"
48.3983485,-4.4795465,29200,"Brest","Wing foil",""
48.39043,-4.48658,29200,"Brest","Jeu de piste","oui"
47.79718,-3.58695,29360,"Clohars-Carnoët","Randonnée pédestre",""
47.82694,-3.67042,29340,"Riec-sur-Bélon","Canoë kayak#Kayak de mer",""
48.5701845,-4.5958112,29830,"Saint-Pabu","Kayak de mer","oui"
48.0410058,-4.4861734,29790,"Pont-Croix","",""
48.39067,-4.4858,29200,"Brest","",""
48.38694,-4.49192,29200,"Brest","",""
48.2097579,-4.3685196,29560,"Telgruc-sur-Mer","Catamaran#Char à voile#Escalade#Kayak de mer#Surf#Voile",""
48.391613,-4.435704,29200,"Brest","Voile",""
48.08554,-4.33113,29100,"Douarnenez","",""
48.3622,-4.70091,29217,"Plougonvelin","Cyclotourisme#VTT","oui"
47.8946,-4.01156,29170,"Fouesnant","Pêche#Randonnée pédestre",""
47.903,-4.28264,29720,"Plonéour-Lanvern","Cyclotourisme#VTT","oui"
48.4387807,-4.6299901,29290,"Saint-Renan","Cyclotourisme",""
48.64462,-4.36649,29890,"Kerlouan","Marche aquatique#Natation#Plongée",""
48.6871906,-3.6797037,29241,"Locquirec","Surf","oui"
48.3591662,-4.7601244,29217,"Le Conquet","",""
48.38097,-4.62235,29280,"Plouzané","Cyclotourisme",""
48.09247,-4.3632,29100,"Douarnenez","Equitation","oui"
48.285,-4.51101,29160,"Crozon","Pêche#Pêche en mer",""
48.5548594,-4.6618725,29830,"Lampaul-Ploudalmézeau","Pêche sous-marine#Randonnée pédestre#Surf#Yoga / Bien-être",""
48.24127,-4.54431,29160,"Crozon","Char à voile",""
48.27568,-4.59763,29570,"Camaret-sur-Mer","Randonnée pédestre#Surf",""
48.1917236,-3.9847903,29190,"Pleyben","Cyclotourisme",""
48.10195,-4.35291,29100,"Douarnenez","Marche aquatique#Stand up paddle#Surf",""
48.6709187,-4.35052,29890,"Kerlouan","",""
48.3370298,-4.729439,29217,"Plougonvelin","Yoga / Bien-être",""
47.866915,-4.222298,29120,"Pont-L'Abbé","Pêche","oui"
48.6595038,-4.3003114,29890,"Plounéour-Brignogan-Plages","Cyclotourisme",""
48.4303136,-4.783641,29810,"Plouarzel","Randonnée pédestre",""
48.59325,-4.56316,29870,"Landéda","Plongée",""
48.60684,-4.50648,29880,"Plouguerneau","Cyclotourisme#VTT",""
48.3312409,-4.7692412,29217,"Plougonvelin","",""
48.36362,-3.74807,29690,"Huelgoat","",""
48.4568052,-4.7118475,29810,"Plouarzel","Jeu de piste",""
48.526249,-3.843227,29410,"Pleyber-Christ","Randonnée équestre",""
48.648412,-4.2685432,29430,"Plounévez-Lochrist","Voile","oui"
48.2795049,-4.5976824,29570,"Camaret-sur-Mer","Voile#Voile habitable","oui"
48.59771,-4.56135,29870,"Landéda","Voile",""
48.6178,-4.56133,29880,"Plouguerneau","Quad#VTT",""
48.4343,-4.62138,29290,"Saint-Renan","",""
48.22587,-4.52727,29160,"Crozon","Bodyboard#Surf#VTT",""
48.44317,-4.65413,29810,"Plouarzel","Yoga / Bien-être",""
48.50926,-4.75917,29840,"Porspoder","Yoga / Bien-être",""
48.34541,-4.71448,29217,"Plougonvelin","",""
48.403196,-4.723239,29810,"Ploumoguer","",""
48.60686,-4.50773,29880,"Plouguerneau","Aviron",""
48.514455,-4.7638299,29840,"Porspoder","Yoga / Bien-être",""
48.50274,-4.42603,29860,"Plabennec","Gymnastique#Multisport",""
48.4012202,-4.492127,29200,"BREST","Yoga / Bien-être",""
48.37724,-4.60123,29280,"Plouzané","",""
48.3608,-4.77117,29217,"Le Conquet","",""
48.3608,-4.77117,29217,"Le Conquet","Canoë kayak#Kayak de mer#Marche aquatique#Natation",""
47.8186107,-4.1892201,29750,"Loctudy","Cyclotourisme","oui"
47.87617,-3.90304,29900,"Concarneau","",""
47.85823,-3.89547,29900,"Concarneau","Tennis",""
47.906455,-3.834762,29140,"Melgven","",""
47.87254,-3.91769,29900,"Concarneau","Randonnée pédestre",""
47.87254,-3.91769,29900,"Concarneau","Cyclotourisme",""
48.3747,-4.64382,29280,"Locmaria-Plouzané","Randonnée pédestre#Yoga / Bien-être",""
47.81473,-4.25106,29740,"Plobannalec-Lesconil","Marche aquatique#Randonnée pédestre#Yoga / Bien-être","oui"
48.018395,-4.531971,29780,"Plouhinec","Canoë kayak#Kayak de mer",""
48.58374,-4.36872,29260,"Le Folgoët","",""
47.80104,-3.69509,29350,"Moëlan-sur-Mer","Kayak de mer",""
47.8834745,-4.1550909,29120,"Combrit","Yoga / Bien-être",""
47.868985,-3.914523,29900,"Concarneau","Plongée#Stand up paddle#Voile","oui"
47.90494,-3.47436,29310,"Locunolé","Attelage#Equitation#Randonnée équestre",""
47.801166,-3.742948,29920,"Névez","Tennis",""
47.79712,-3.77399,29920,"Névez","Cyclotourisme",""
47.87742,-3.91489,29900,"Concarneau","Cyclotourisme",""
48.606857,-3.575815,22310,"Plufur","Cyclotourisme",""
48.6692554,-3.9093089,29660,"Carantec","Marche aquatique#Stand up paddle#Yoga / Bien-être","oui"
48.62357,-4.55705,29880,"Plouguerneau","Kayak de mer",""
48.04248,-4.48929,29790,"Pont-Croix","",""
48.0170164,-4.4913704,29780,"Plouhinec","Arts martiaux",""
48.3807,-4.49356,29200,"Brest","VTT",""
48.6644439,-3.6415977,22310,"Plestin les Grèves","",""
48.3742545,-4.6494411,29280,"Locmaria-Plouzané","Cyclotourisme",""
48.392133,-4.4343761,29200,"Brest","Kayak de mer",""
48.6866541,-3.6530399,29241,"Locquirec","Voile#Voile habitable",""
47.907898,-3.9817659,29940,"La Forêt-Fouesnant","VTT",""
48.27642,-4.59558,29570,"Camaret-sur-Mer","Randonnée pédestre",""
48.09494,-4.32635,29100,"Douarnenez","",""
48.72216,-3.96558,29680,"Roscoff","",""
48.59397,-4.55668,29870,"Landéda","Bouée tractée#Catamaran#Dériveur#Motonautisme#Pêche#Pêche en mer#Planche à voile#Ski nautique#Voile#Voile habitable","oui"
48.61649,-4.51019,29880,"Plouguerneau","Cyclotourisme#Jeu de piste#VTT",""
48.42776,-4.46051,29850,"Gouesnou","Escalade",""
47.866915,-4.222298,29120,"Pont-L'Abbé","Yoga / Bien-être","oui"
48.0741125,-4.5294057,29790,"Beuzec-Cap-Sizun","",""
48.62821,-4.53395,29880,"Plouguerneau","Stand up paddle",""
48.59613,-4.56226,29870,"Landéda","Dériveur#Voile",""
47.90869,-3.97878,29940,"La Forêt-Fouesnant","Gymnastique",""
48.1383459,-1.9590434,35160,"Montfort-sur-Meu","",""
48.1371031,-1.9558829,35160,"Montfort-sur-Meu","",""
48.1262667,-2.0387423,35750,"Iffendic","",""
47.8382477,-1.6805919,35470,"Bain-de-Bretagne","Canoë kayak#Planche à voile#Stand up paddle#Voile","oui"
48.6705269,-1.8554952,35260,"Cancale","Voile","oui"
48.2951849,-1.8913532,35190,"Cardroc","Attelage#Centres équestres et poneys clubs#Equitation#Randonnée équestre","oui"
48.109406,-1.405353,35220,"Châteaubourg","Centres équestres et poneys clubs#Equitation",""
48.5724383,-1.7666476,35120,"Mont-Dol","Beach Volley#Jeu de piste#Multisport#Tir#Tir à l’arc#VTT","oui"
48.6371646,-2.0567901,35800,"Dinard","Fun board#Kayak de mer#Planche à voile#Stand up paddle#Voile",""
48.3677108,-1.2010798,35300,"Fougères","Equitation",""
47.988546,-1.9405248,35580,"Goven","Parachutisme",""
47.9189859,-1.862419,35580,"Guignen","Equitation",""
48.0906488,-1.9999774,35750,"Iffendic","Centres équestres et poneys clubs#Equitation#Randonnée équestre",""
48.1058205,-2.0346513,35750,"Iffendic","Centres équestres et poneys clubs#Equitation#Randonnée équestre",""
48.1374143,-1.9647461,35160,"Montfort-sur-Meu","Canoë kayak#Stand up paddle",""
48.0178314,-2.1735763,35380,"Paimpont","Canoë kayak#Kayak de mer#Stand up paddle",""
47.650742,-2.083938,35600,"Redon","Plongée",""
47.6528742,-2.0867962,35600,"Redon","Hydrospeed#Pêche sous-marine#Plongée","oui"
48.3790123,-1.8824921,35190,"Saint-Domineuc","Canoë kayak","oui"
48.26324,-1.8167552,35630,"Saint-Gondran","Centres équestres et poneys clubs#Equitation#Randonnée équestre",""
48.6243425,-2.0124721,35400,"Saint-Malo","Centres équestres et poneys clubs#Equitation","oui"
48.6319149,-1.9815769,35400,"Saint-Malo","Kite-surf",""
48.6589849,-1.9981803,35400,"Saint-Malo","Bodyboard#Bouée tractée#Catamaran#Char à voile#Planche à voile#Voile","oui"
48.6406737,-1.8741655,35350,"Saint-Méloir-des-Ondes","Equitation","oui"
48.322035,-1.392939,35140,"Saint-Ouen-des-Alleux","Equitation","oui"
48.6362755,-2.1065505,35800,"Saint-Lunaire","Canoë kayak#Catamaran#Dériveur#Fun board#Kayak de mer#Planche à voile#Stand up paddle#Voile",""
48.6245127,-2.1441149,35800,"Saint-Briac-sur-Mer","Voile",""
48.619354,-2.132691,35800,"Saint-Briac-sur-Mer","",""
48.1274265,-2.0555099,35750,"Iffendic","",""
48.6786882,-1.872097,35260,"Cancale","",""
48.273408,-1.2006357,35253,"Parcé","Geocaching",""
47.6851056,-2.1091869,35600,"Bains-sur-Oust","Geocaching",""
48.0484449,-1.5020107,35410,"Châteaugiron","Geocaching",""
48.5897391,-2.0758217,35730,"Pleurtuit","Baptême de l'air#Pilotage aérien",""
48.263171,-1.606188,35250,"Saint-Aubin-d'Aubigné","Centres équestres et poneys clubs",""
48.075418,-2.046666,35750,"Iffendic","Geocaching",""
48.6242872,-2.1369686,35800,"Saint-Briac-sur-Mer","Geocaching","oui"
48.634761,-2.108016,35800,"Saint-Lunaire","Geocaching","oui"
48.1292959,-2.033727,35750,"Iffendic","Pêche","oui"
48.602092,-1.774314,35960,"Le Vivier-sur-Mer","Randonnée pédestre","oui"
48.682025,-1.869881,35260,"Cancale","Equitation","oui"
48.12308,-1.2118,35500,"Vitré","Geocaching",""
48.288025,-1.8674899,35630,"Les Iffs","Geocaching",""
48.099526,-2.207678,35290,"Gaël","Geocaching","oui"
48.410006,-1.7524989,35270,"Combourg","Geocaching",""
48.619354,-2.132691,35800,"Saint-Briac-sur-Mer","Geocaching","oui"
48.1333263,-2.0423911,35750,"Iffendic","",""
47.7102854,-2.1160502,35600,"Bains-sur-Oust","Canoë kayak#Escalade#Multisport#Stand up paddle#Tir à l’arc#VTT","oui"
48.648949,-2.025307,35400,"Saint-Malo","",""
47.944584,-1.500597,35150,"Janzé","Equitation",""
47.6802946,-1.950951,35660,"La Chapelle-de-Brain","",""
47.6506384,-2.0896838,35600,"Redon","","oui"
48.019916,-2.1711583,35380,"Paimpont","Cyclotourisme","oui"
47.651474,-2.0839714,35600,"Redon","",""
47.768483,-1.983998,35550,"Saint-Just","Attelage#Equitation",""
47.9476118,-1.6232661,35150,"Chanteloup","Attelage#Equitation#Randonnée équestre",""
47.7568437,-1.8333764,35660,"Langon","Pêche",""
48.54969,-1.753965,35120,"Dol-de-Bretagne","Arts martiaux",""
48.6124583,-1.8391044,35120,"Hirel","",""
48.6354014,-2.1047852,35800,"Saint-Lunaire","Pêche#Randonnée pédestre",""
48.03803,-1.4727299,35410,"Châteaugiron","Centres équestres et poneys clubs#Equitation#Randonnée équestre",""
47.919,-1.21783,35130,"Rannée","Equitation#Randonnée équestre","oui"
48.1856196,-2.1806431,35290,"Saint-Méen-le-Grand","Geocaching","oui"
48.344641,-1.827926,35190,"Québriac","Canoë kayak",""
48.4268351,-1.5751481,35560,"Bazouges-la-Pérouse","Geocaching",""
48.093149,-2.06329,35750,"Iffendic","Geocaching#Randonnée pédestre",""
48.568117,-1.5483239,35610,"Saint-Georges-de-Gréhaigne","ULM",""
48.1924,-1.8964,35137,"Pleumeleuc","Randonnée pédestre","oui"
48.4107168,-1.3639821,35460,"Maen Roch","Geocaching","oui"
47.6655007,-2.0885758,35600,"Redon","Randonnée pédestre",""
48.0476782,-1.5021568,35410,"Châteaugiron","",""
48.6183841,-2.0165529,35400,"Saint-Malo","Tir à l’arc","oui"
NA,NA,35400,"Saint-Malo","",""
48.6410044,-2.0224862,35400,"Saint-Malo","Pêche",""
48.6334869,-1.9913988,35400,"Saint-Malo","",""
48.649337,-2.025674,35400,"Saint-Malo","Stand up paddle","oui"
48.6344916,-2.0490425,35800,"Dinard","",""
48.6696134,-1.8583754,35260,"Cancale","",""
48.4801438,-1.1232864,35420,"Louvigné-du-Désert","Geocaching",""
47.650742,-2.083938,35600,"Redon","Pêche","oui"
48.3564518,-1.2119752,35300,"Fougères","Geocaching",""
48.5931794,-1.7534886,35120,"Mont-Dol","Attelage#Randonnée équestre","oui"
48.635921,-2.023351,35400,"Saint-Malo","Voile",""
48.6471847,-2.0087308,35400,"Saint-Malo","Motonautisme",""
48.584965,-2.0026256,35870,"Le Minihic-sur-Rance","Voile",""
48.6397845,-2.0187309,35400,"Saint-Malo","Stand up paddle#Surf",""
48.6530481,-2.0131322,35400,"Saint-Malo","Randonnée pédestre",""
47.8263396,-1.8136687,35480,"Guipry-Messac","Catamaran",""
48.066085,-1.667409,35230,"Noyal-Châtillon-sur-Seiche","Pilotage et baptème automobile","oui"
47.8669051,-1.8781467,35550,"Lohéac","",""
48.6476817,-2.0301183,35400,"Saint-Malo","Aviron#Planche à voile#Voile","oui"
48.425326,-1.7032199,35270,"Trémeheuc","",""
47.8101424,-1.9450115,35550,"Pipriac","",""
48.017585,-2.171704,35380,"Paimpont","Stand up paddle",""
48.6741321,-1.9804195,35400,"Saint-Malo","Sauvetage côtier#Surf","oui"
48.646504,-1.9861681,35400,"Saint-Malo","Pêche","oui"
48.1046844,-1.5198167,35530,"Noyal sur Vilaine","",""
48.047639,-1.502308,35410,"Châteaugiron","",""
48.6319149,-1.9815769,35400,"Saint-Malo","",""
48.1134405,-2.0666753,35750,"Saint-Gonlay","Randonnée pédestre",""
48.102035,-1.712193,35000,"Rennes","","oui"
48.184287,-1.95578,35137,"Bédée","",""
48.105096,-2.001491,35750,"Iffendic","",""
48.637148,-2.0568263,35800,"Dinard","Canoë kayak#Kayak de mer#Stand up paddle",""
48.6416378,-2.0212657,35400,"Saint-Malo","Aviron","oui"
48.6085599,-2.1543669,22770,"Lancieux","Natation",""
48.0023538,-2.1024708,35380,"Plélan-le-Grand","Randonnée pédestre",""
48.0498308,-2.1521137,35380,"Paimpont","",""
47.69882,-1.89781,35660,"La Chapelle-de-Brain","Cyclotourisme#VTT","oui"
47.651101,-2.084903,35600,"Redon","",""
47.764526,-1.939792,35550,"Saint-Just","Randonnée pédestre#Yoga / Bien-être","oui"
48.3480832,-1.406263,35460,"Le Tiercent","Geocaching",""
47.783356,-1.976232,35550,"Pipriac","Parapente#Promenade aérienne",""
48.57868,-2.00987,35870,"Le Minihic-sur-Rance","Stand up paddle#Yoga / Bien-être",""
48.6363965,-2.0490823,35800,"Dinard","Plongée",""
48.041236,-2.257495,35380,"Paimpont","Attelage","oui"
47.893987,-1.7447847,35470,"Pléchâtel","Randonnée pédestre#VTT","oui"
48.018933,-2.1725241,35380,"Paimpont","Randonnée pédestre",""
48.2008423,-2.0473645,35360,"Montauban-de-Bretagne","Geocaching","oui"
48.1372563,-1.6957694,35760,"Saint-Grégoire","Escalade",""
48.5895909,-2.1425735,22770,"Lancieux","",""
48.6082368,-2.1482728,22770,"Lancieux","","oui"
48.04765,-1.50211,35410,"Châteaugiron","",""
48.1142,-1.52397,35530,"Noyal-sur-Vilaine","",""
48.04765,-1.50211,35410,"Châteaugiron","",""
48.5453212,-1.7550395,35120,"Dol-de-Bretagne","","oui"
48.6040201,-2.1402591,22770,"Lancieux","",""
48.5930795,-2.1644933,22770,"Lancieux","",""
48.00152,-2.09926,35380,"Plélan-le-Grand","",""
48.10014,-1.6901,35000,"Rennes","",""
48.63441,-2.05479,35800,"Dinard","",""
48.63441,-2.05479,35800,"Dinard","",""
48.63441,-2.05479,35800,"Dinard","",""
48.6330015,-2.0509672,35800,"Dinard","",""
48.63441,-2.05479,35800,"Dinard","",""
48.63441,-2.05479,35800,"Dinard","",""
47.7200013,-1.8487054,35660,"Langon","Geocaching",""
48.6358922,-2.1060486,35800,"Saint-Lunaire","Marche aquatique#Yoga / Bien-être",""
47.9937,-2.14159,35380,"Paimpont","",""
48.5890125,-2.0756472,35400,"Saint-Malo","Baptême de l'air#Promenade aérienne#ULM","oui"
47.6866871,-2.0583438,35600,"Bains-sur-Oust","Randonnée pédestre",""
47.65444,-2.08582,35600,"Redon","",""
48.6517281,-2.0160768,35400,"Saint-Malo","Voile","oui"
48.3941089,-1.1737907,35133,"Landéan","Canoë kayak#Parcours dans les arbres",""
47.99298,-1.42757,35150,"Piré-Chancé","",""
47.98292,-2.03368,35380,"Maxent","Randonnée avec un âne#Randonnée pédestre",""
48.6326389,-2.0511458,35800,"Dinard","Promenade aérienne#ULM",""
48.6358236,-2.1222676,35800,"Saint-Lunaire","Canoë kayak#Kayak de mer#Pêche#Stand up paddle#Surf#Wave-ski",""
48.0476732,-1.5021341,35410,"Châteaugiron","",""
48.0487348,-1.5027779,35410,"Châteaugiron","",""
48.5771073,-2.1447229,22650,"Beaussais-sur-Mer","Natation#Plongée#Sauvetage côtier",""
47.6854409,-1.9412002,35660,"La Chapelle-de-Brain","Canoë kayak",""
47.66863,-2.06506,35600,"Redon","",""
48.63202,-2.051,35800,"Dinard","Bouée tractée",""
